demo,T,success,ted,ted_norm,sal,sal_norm,jerk,path_len,path_len_norm
demo_1,150,0.0,0.022826690154924674,0.00015319926278472936,59.86400565289913,0.40177185001945726,165.02310083602922,2.099213453002071,0.01408868089263135
demo_10,150,0.0,0.18005419080140933,0.0012084173879289217,50.37809953664424,0.338108050581505,171.7127415031681,2.1763373066979392,0.014606290648979458
demo_100,150,0.0,0.017331017465177175,0.00011631555345756493,47.52660984043863,0.31897053584187,160.319496603608,1.9338866888026165,0.012979105293977292
demo_1000,150,0.0,0.049875154807285785,0.00033473258259923347,51.13430348139262,0.3431832448415612,46.01450375721918,0.7764569689460501,0.005211120596953356
demo_1001,150,0.0,0.07475316198272279,0.000501699073709549,54.37704639558202,0.36494662010457735,99.05774988272515,1.680541893289009,0.011278804652946369
demo_1002,150,0.0,0.016275785796686374,0.00010923346172272734,39.192936652333564,0.2630398433042521,46.00804019448292,0.8294202692940925,0.005566578988550956
demo_1003,150,0.0,0.033275801718076335,0.00022332752830923715,35.92817040136338,0.24112866041183478,49.729451994288006,0.9593671019145881,0.006438705381977101
demo_1004,150,0.0,0.1911661335735395,0.0012829941850573121,59.15185151166248,0.3969922920245804,70.41375019290146,0.92568440896156,0.00621264704001047
demo_1005,150,0.0,0.015102111710821702,0.00010135645443504497,42.06041406154331,0.28228465813116316,76.39664383095322,1.4255786675731055,0.00956764206424903
demo_1006,150,0.0,0.22767365362044403,0.0015280110981237855,37.38040158584516,0.25087517842849105,43.812851080814205,0.6402341627804393,0.004296873575707646
demo_1007,150,0.0,0.1752043315009151,0.001175867996650437,64.68009282019874,0.43409458268589757,84.89354788820673,1.8544074086259825,0.012445687306214648
demo_1008,150,0.0,0.029152474097792116,0.000195654188575786,44.58108859413388,0.29920193687338176,60.228346946824374,0.9946597917169201,0.006675569071925638
demo_1009,150,0.0,0.05695598071247686,0.00038225490411058295,51.728752364593895,0.347172834661704,60.20144464632729,1.0256827440864864,0.006883776805949573
demo_101,150,0.0,0.09554574699330731,0.0006412466241161565,64.52336848306943,0.4330427414971103,174.1906293526296,2.1620624670850397,0.014510486356275434
demo_1010,150,0.0,0.00907480733025365,6.0904747182910404e-05,38.47371335778366,0.2582128413274071,86.83291396944617,1.1602433436737396,0.007786868078347246
demo_1011,150,0.0,0.0048487845553457495,3.2542178223796975e-05,39.779276617367465,0.2669750108548152,52.60936378920159,0.8303298192666949,0.005572683350783187
demo_1012,150,0.0,0.42161689246071027,0.0028296435735618137,36.01342703925372,0.24170085261244106,52.997513382564335,0.681194217373676,0.004571773270964269
demo_1013,150,0.0,0.006954790537387478,4.66764465596475e-05,36.66321959009167,0.24606187644356825,62.673273591885156,0.8627327285517302,0.005790152540615639
demo_1014,150,0.0,0.017560081567539684,0.00011785289642644083,44.88037264847724,0.3012105546877667,96.48936424258896,1.316387551702718,0.008834815783239717
demo_1015,150,0.0,0.005632386542847223,3.7801251965417605e-05,39.780580007787435,0.2669837584415264,49.81915294723099,0.8304121231854897,0.005573235726077113
demo_1016,150,0.0,0.1280967834603855,0.0008597099561099698,53.923656404742836,0.36190373426001904,79.56190547409817,1.0786530379296102,0.0072392821337557735
demo_1017,150,0.0,0.044305891234619144,0.0002973549747289875,31.4214126716756,0.21088196423943356,73.08691159619666,0.8752411356377486,0.0058741015814614
demo_1018,150,0.0,0.15011023352535852,0.0010074512317138156,46.70229353743769,0.31343821166065566,110.75842122657593,1.7684342110628832,0.011868685980287806
demo_1019,150,0.0,0.010111061793919102,6.785947512697383e-05,50.84189410839679,0.34122076582816635,105.20536698452564,2.025335295925966,0.013592854335073597
demo_102,150,0.0,0.0260594201670408,0.00017489543736268995,55.27474187323154,0.37097142196799693,165.12046021306992,2.014869296363291,0.013522612727270409
demo_1020,150,0.0,0.09583816075139427,0.0006432091325596931,46.07064369259982,0.3091989509570458,110.6964244837631,1.5422102731491056,0.010350404517779233
demo_1021,150,0.0,0.1317014891221658,0.0008839026115581598,58.44495722954197,0.3922480350975971,64.62922946279616,1.0534367243515768,0.007070045129876354
demo_1022,150,0.0,0.07467306543336123,0.0005011615129755788,46.400237505176214,0.3114109899676256,77.34281312593019,2.999701084595637,0.02013222204426602
demo_1023,150,0.0,0.034879652389889035,0.00023409162677777876,35.45135296355269,0.23792854337954822,39.726291644981046,0.9882457557609998,0.0066325218507449655
demo_1024,150,0.0,0.17688065981306625,0.001187118522235344,46.51339364017975,0.31217042711530035,134.93591277586344,2.6622466352614365,0.01786742708229152
demo_1025,150,0.0,0.010017693149370514,6.723283992866116e-05,26.98026149015235,0.18107558047082115,29.483454765780277,0.5427068237901169,0.0036423276764437377
demo_1026,150,0.0,0.08783750208295438,0.0005895134367983516,45.8331247195069,0.307604863889308,64.78378862734387,0.9828883410178135,0.00659656604709942
demo_1027,150,0.0,0.013326248716720607,8.943791085047387e-05,35.430924455031146,0.23779143929551105,48.5627946382355,0.8661639928208074,0.005813181159871191
demo_1028,150,0.0,0.1525632083058118,0.0010239141497034349,56.96734815087529,0.3823311956434583,86.3318323427642,1.7832259672296105,0.011967959511608124
demo_1029,150,0.0,0.012336059467284631,8.279234541801766e-05,44.17242420135569,0.29645922282789056,69.26247355050279,0.9326608504993528,0.0062594687952976695
demo_103,150,0.0,0.0175159789919777,0.00011755690598642752,51.87794934882163,0.3481741567035009,170.06848928163961,2.1814793241284143,0.014640800833076607
demo_1030,150,0.0,0.007339038577643732,4.92552924674076e-05,55.501477190892004,0.3724931355093423,80.89985487148626,1.2320824349163697,0.008269009630311207
demo_1031,150,0.0,0.15354899389095347,0.0010305301603419695,58.8585465138307,0.3950238021062463,85.2050134800506,1.4900113366690608,0.010000076085027254
demo_1032,150,0.0,0.08690620963544632,0.0005832631519157471,50.475468725939756,0.33876153507342116,67.7042541033428,1.1687815993882091,0.007844171807974558
demo_1033,150,0.0,0.046652373336804304,0.00031310317675707584,43.97711506001304,0.29514842322156404,77.42552679208059,1.2093317063752682,0.008116320177015223
demo_1034,150,0.0,0.009602161289901398,6.444403550269395e-05,40.8275095811909,0.2740101314173886,74.67602409738454,0.9963907839474524,0.006687186469445989
